"","V1"
"X355.5",20.6511764526367
"X356.5",34.3816693623861
"X357.5",25.0028734207153
"X358.5",34.4341875712077
"X359.5",63.5277309417725
"X360.5",125.140722910563
"X361.5",77.3228282928467
"X362.5",36.9976313908895
"X363.5",35.3362646102905
"X364.5",12.6341365178426
"X365.5",66.8675142923991
"X366.5",0.951164493958155
"X367.5",14.6242718696594
"X368.5",24.9069439570109
"X369.5",72.2241185506185
"X370.5",71.0750439961751
"X371.5",94.4916000366211
"X372.5",112.558376312256
"X373.5",93.2244307200114
"X374.5",76.2634423573812
"X375.5",37.8137060801188
"X376.5",15.709579149882
"X377.5",38.2316147486369
"X378.5",3.60699601968129
"X379.5",3.18286617596944
"X380.5",21.7505380312602
"X381.5",33.6155385971069
"X382.5",42.7619457244873
"X383.5",83.9774061838786
"X384.5",116.301273345947
"X385.5",75.0265763600667
"X386.5",34.7930771509806
"X387.5",23.0386238098145
"X388.5",1.38122361898422
"X389.5",10.1674313545227
"X390.5",4.26155026753743
"X391.5",70.0313447316488
"X392.5",18.4234037399292
"X393.5",46.8317839304606
"X394.5",57.6229362487793
"X395.5",94.5389353434245
"X396.5",126.611534118652
"X397.5",72.2172247568766
"X398.5",64.3533878326416
"X399.5",63.7477366129557
"X400.5",16.9906271298726
"X401.5",3.27475233872732
"X402.5",3.46619288126628
"X403.5",23.6222257614136
"X404.5",30.7340777715047
"X405.5",50.9827988942464
"X406.5",84.088108698527
"X407.5",125.296165466309
"X408.5",98.1397870381673
"X409.5",119.719991048177
"X410.5",69.3325049082438
"X411.5",61.5033327738444
"X412.5",12.6468731562297
"X413.5",3.83464032411575
"X414.5",0.700537557403247
"X415.5",4.81437476476033
"X416.5",16.2421209017436
"X417.5",34.1351544062297
"X418.5",63.1755816141764
"X419.5",107.959032694499
"X420.5",75.8200200398763
"X421.5",99.0946203867594
"X422.5",74.4155432383219
"X423.5",13.4434583981832
"X424.5",7.31631223360697
"X425.5",1.67647591729959
"X426.5",2.76298487186432
"X427.5",2.13299681742986
"X428.5",15.5976875623067
"X429.5",22.4365301132202
"X430.5",66.2545916239421
"X431.5",107.3338915507
"X432.5",116.32398223877
"X433.5",64.2095165252686
"X434.5",59.875571568807
"X435.5",28.1119861602783
"X436.5",17.430819829305
"X437.5",1.66686689356963
"X438.5",6.02085367838542
"X439.5",10.4364658991496
"X440.5",25.0181226730347
"X441.5",25.0779654184977
"X442.5",71.2669639587402
"X443.5",87.7059745788574
"X444.5",122.577757517497
"X445.5",103.595373789469
"X446.5",101.9962793986
"X447.5",54.7519874572754
"X448.5",13.7847309112549
"X449.5",1.92495894432068
"X450.5",1.051276187102
"X451.5",20.6114552815755
"X452.5",38.7442636489868
"X453.5",33.042639096578
"X454.5",97.3513450622559
"X455.5",84.0498301188151
"X456.5",90.587890625
"X457.5",84.8272279103597
"X458.5",74.8481934865316
"X459.5",38.2516136169434
"X460.5",1.11662431557973
"X461.5",13.6178999741872
"X462.5",0.832850262522697
"X463.5",2.52869458993276
"X464.5",6.72530897458394
"X465.5",70.2596391042074
"X466.5",70.0187581380208
"X467.5",25.3630619049072
"X468.5",77.6564470926921
"X469.5",86.9241511027018
"X470.5",102.145374933879
"X471.5",58.7994416554769
"X472.5",11.9236556688944
"X473.5",3.82741836706797
"X474.5",2.13859411080678
"X475.5",1.76945581038793
"X476.5",45.4851849873861
"X477.5",41.9434172312419
"X478.5",39.9346946080526
"X479.5",56.5804945627848
"X480.5",114.263111114502
"X481.5",106.056341807048
"X482.5",51.3076130549113
"X483.5",16.5354057947795
"X484.5",9.03887724876404
"X485.5",23.9750518798828
"X486.5",2.64275602499644
"X487.5",20.4426997502645
