 0.930100024 	 6.43370008 	 2.62330008 	 3.55299997 	 9.98700047 	
 0.739000022 	 5.11180019 	 2.08430004 	 2.82299995 	 7.93499994 	
 0.587100029 	 4.06150007 	 1.65610003 	 2.24300003 	 6.30499983 	
 0.466500014 	 3.22700000 	 1.31579995 	 1.78299999 	 5.01000023 	
 0.375999987 	 2.56389999 	 1.04690003 	 1.42299998 	 3.98699999 	
 1.09850001 	 6.95510006 	 1.94079995 	 3.03999996 	 9.99499989 	
 1.63349998 	 15.3217001 	 2.44280005 	 4.07600021 	 19.3980007 	
 1.75989997 	 17.2369003 	 3.85560012 	 5.61600018 	 22.8530006 	
 1.60430002 	 15.4687004 	 4.19530010 	 5.79899979 	 21.2679996 	
 1.78320003 	 19.2140007 	 6.05380011 	 7.83699989 	 27.0510006 	
 1.96229994 	 16.9689999 	 5.91919994 	 7.88100004 	 24.8500004 	
 1.67600000 	 14.2708998 	 5.05779982 	 6.73400021 	 21.0049992 	
 1.33159995 	 11.4778004 	 4.01859999 	 5.35099983 	 16.8290005 	
 1.05799997 	 9.11950016 	 3.19289994 	 4.25099993 	 13.3710003 	
 0.840600014 	 7.24580002 	 2.53690004 	 3.37800002 	 10.6239996 	
 0.667900026 	 5.75699997 	 2.01559997 	 2.68400002 	 8.44099998 	
 0.534200013 	 4.57410002 	 1.60150003 	 2.13599992 	 6.71000004 	
 0.427500010 	 3.63429999 	 1.27240002 	 1.70000005 	 5.33400011 	
 1.84809995 	 12.9436998 	 2.68530011 	 4.53299999 	 17.4769993 	
 2.14879990 	 19.3815002 	 5.37799978 	 7.52699995 	 26.9090004 	
 2.00769997 	 18.1697998 	 5.65049982 	 7.65799999 	 25.8279991 	
 1.76349998 	 16.1460991 	 5.09100008 	 6.85400009 	 23.0000000 	
 1.51269996 	 13.5129995 	 4.20319986 	 5.71600008 	 19.2290001 	
 1.24909997 	 10.9020004 	 3.36809993 	 4.61700010 	 15.5190001 	
 0.992500007 	 8.66199970 	 2.67600012 	 3.66899991 	 12.3310003 	
 0.788600028 	 6.88229990 	 2.12619996 	 2.91499996 	 9.79699993 	
 0.626500010 	 5.46820021 	 1.68939996 	 2.31599998 	 7.78399992 	
 0.503700018 	 4.34469986 	 1.34220004 	 1.84599996 	 6.19099998 	
 0.405299991 	 3.45199990 	 1.06649995 	 1.47099996 	 4.92299986 	
 0.322800010 	 2.74270010 	 0.847299993 	 1.16999996 	 3.91300011 	
 0.558499992 	 4.84929991 	 0.846000016 	 1.40400004 	 6.25299978 	
 1.37100005 	 15.0270004 	 3.87630010 	 5.24700022 	 20.2740002 	
 1.23790002 	 13.2430000 	 3.97490001 	 5.21299982 	 18.4559994 	
 1.04059994 	 11.3533001 	 3.46860003 	 4.51000023 	 15.8629999 	
 0.833999991 	 9.03059959 	 2.75589991 	 3.58999991 	 12.6210003 	
 0.668900013 	 7.17509985 	 2.18969989 	 2.85899997 	 10.0340004 	
 0.708500028 	 8.32719994 	 1.97700000 	 2.68600011 	 11.0129995 	
 0.654500008 	 7.59350014 	 1.74629998 	 2.40100002 	 9.99499989 	
 0.519999981 	 6.03319979 	 1.38750005 	 1.90799999 	 7.94099998 	
 0.413199991 	 4.79360008 	 1.10239995 	 1.51499999 	 6.30900002 	
 0.533100009 	 5.41419983 	 1.23720002 	 1.76999998 	 7.18400002 	
 0.812099993 	 5.73890018 	 1.56050003 	 2.37299991 	 8.11200047 	
 1.26020002 	 5.99009991 	 2.63229990 	 3.89199996 	 9.88199997 	
 1.86640000 	 13.5129995 	 4.74510002 	 6.61100006 	 20.1240005 	
 1.67480004 	 11.8797998 	 5.38019991 	 7.05499983 	 18.9349995 	
 1.51909995 	 10.8065004 	 5.22069979 	 6.73999977 	 17.5470009 	
 1.29840004 	 9.11330032 	 4.44500017 	 5.74300003 	 14.8559999 	
 1.04789996 	 7.24079990 	 3.53169990 	 4.57999992 	 11.8210001 	
 0.832599998 	 5.75309992 	 2.80609989 	 3.63899994 	 9.39200020 	
 0.661499977 	 4.57100010 	 2.22950006 	 2.89100003 	 7.46199989 	
 0.525600016 	 3.63179994 	 1.77139997 	 2.29699993 	 5.92899990 	
 0.417600006 	 2.88560009 	 1.40750003 	 1.82599998 	 4.71199989 	
 0.331800014 	 2.29270005 	 1.11829996 	 1.45000005 	 3.74300003 	
 0.275400013 	 1.82159996 	 0.888499975 	 1.16299999 	 2.98499990 	
